Username,Tweet ID,Creation Date,Tweet
1future,1086290160029843456,2019-01-18 15:52:11+00:00,"RT @hot937: .@1future brings some fresh magic (and 🔥🔥) to #THEWIZRD

https://t.co/CGWsqg6Xf6"
1future,1086290077808881664,2019-01-18 15:51:51+00:00,"RT @KarenCivil: Stream Future’s Latest Album, 'The WZRD': https://t.co/NjpeVsXFBn https://t.co/HwsE5OktcX"
1future,1086290050600452097,2019-01-18 15:51:45+00:00,"RT @AccelerateTV: . @1future ties Taylor Swift for 10th most Billboard Hot 100 entries
https://t.co/3tWzEirZLd"
1future,1086290038814433280,2019-01-18 15:51:42+00:00,"RT @RCAgroup: ⚡️@trvisXX ,  @youngthug et @1GunnaGunna prêtent main forte à @1future dans son 7ième album #THEWIZRD. 
Pour l'écouter : http…"
1future,1086289997110566912,2019-01-18 15:51:32+00:00,"RT @colbertlateshow: Trump grounds Nancy Pelosi's flight, Rudy Giuliani changes from 'no collusion,' @MsSarahPaulson discusses her role in…"
1future,1086289969914642437,2019-01-18 15:51:25+00:00,"RT @Real923LA: .@vickone is bumping that new @1future ft. @trvisXX 🔥
LISTEN —-&gt; https://t.co/itFK4Lr4ai #iHeartAwards #TheWIZRD https://t.c…"
1future,1086289889564344321,2019-01-18 15:51:06+00:00,"RT @thefader: Happy #FutureFriday 🧙‍♂️ 

We sat down with @1future to discuss his new album #TheWIZRD, becoming a better man, and being com…"
1future,1086277933419814912,2019-01-18 15:03:36+00:00,"RT @979TheBox: Freebandz Baptist: @1Future Drops New Album, ‘Future Hndrxx Presents: #TheWizrd’ [NEW MUSIC] https://t.co/Ze8Tjqg5cn"
1future,1086277888268066817,2019-01-18 15:03:25+00:00,"RT @OnSMASH: When @1future &amp; @1taykeith connect though!!!!

#Temptation 🙏🙏🙏

#THEWIZRD GOING HARD!!! Stream now: https://t.co/odFBenZbaL ht…"
1future,1086277861315493891,2019-01-18 15:03:18+00:00,"RT @SonyMusicMY: SOUND ON 🔊

@1future presents #TheWIZRD and we’re all about blasting that volume up when we hear the songs 🙏🏻

https://t.c…"
1future,1086277799562772480,2019-01-18 15:03:04+00:00,RT @HotNewHipHop: what's your favorite song off @1future's #THEWIZRD so far???🧐🧐🧐
1future,1086277746794258433,2019-01-18 15:02:51+00:00,"RT @billboard: .@1future performs ""Crushed Up"" in a diamond blizzard on ""Late Show'"" https://t.co/lWCVLH0D4E https://t.co/yWYp4F5Tj6"
1future,1086277729769512963,2019-01-18 15:02:47+00:00,"RT @thefader: Watch @1future perform “Crushed Up” on @colbertlateshow.
https://t.co/LTkaAzTOSe https://t.co/2Biu8xfgAN"
1future,1086277695413972994,2019-01-18 15:02:39+00:00,RT @TheMichaelCerio: LISTEN NOW: @1future brings some fresh magic to #TheWIZRD - the rapper's first solo album since 2017 shows grind and g…
1future,1086277657321340928,2019-01-18 15:02:30+00:00,RT @Real923LA: Future came through with #THEWIZRD https://t.co/rQ41KJA54E
1future,1086277579793784833,2019-01-18 15:02:11+00:00,"RT @DJBooth: New #MorningBars from @1Future, @JamesBlake, @Logic301, and more → https://t.co/aR5OnIZ9wJ https://t.co/eiQFb5o6uG"
1future,1086277560604839938,2019-01-18 15:02:07+00:00,"RT @HotNewHipHop: .@1future &amp; @trvisXX come through strong on ""First Off""

#THEWIZRD

https://t.co/H3VJnc2Btq"
1future,1086277537011912705,2019-01-18 15:02:01+00:00,RT @Summerfest: New from Future #NewMusicFriday https://t.co/nak3rWOZIt
1future,1086277523770531848,2019-01-18 15:01:58+00:00,"RT @AllThingsGo: These are 5 new albums you need to stream this weekend. Featuring @maggierogers @jamesblake @1future and more.

https://t.…"
1future,1086277504019525632,2019-01-18 15:01:53+00:00,"RT @16barsde: ""The WIZRD"" von Future steht zum Stream bereit https://t.co/IsfetSKBKE @1future https://t.co/LfBHousO57"
1future,1086277482888589312,2019-01-18 15:01:48+00:00,RT @HunterJarmon2: Y’all still surprised that @1future still dropping legendary albums?? That’s crazy....
1future,1086277463825469440,2019-01-18 15:01:44+00:00,"RT @iHipHop: Welcome back to #NewMusicFriday! Today, we've got releases from @1future, @jamesblake, @YNWMelly, &amp; @ChiefKeef 

Listen to the…"
1future,1086277406103457797,2019-01-18 15:01:30+00:00,RT @LondonOnDaTrack: WZD JUST DROPPED 🔥 @1future 🥂 https://t.co/Tgs43ibxzw
1future,1086277386977533952,2019-01-18 15:01:25+00:00,"RT @generations: 🔴 On Air 🔴

@JordanRadio_ et le meilleur du son hip hop soul arrivent sur @generations avec : 

« First Off » Le dernier s…"
1future,1086277359274156032,2019-01-18 15:01:19+00:00,"RT @Missinfo: Hear @1future's new album #TheWIZRD 🧙‍♂️ 🔮 featuring @trvisXX, @youngthug &amp; @1GunnaGunna: https://t.co/J6bdO4D7Ds    https://…"
1future,1086277225198964737,2019-01-18 15:00:47+00:00,RT @Ari_Mariiee: @1future thank you for making my morning bby 🔥
1future,1086277185214672896,2019-01-18 15:00:37+00:00,RT @RameeDaTsunami: @1future no one can ever top the don. #FBG4LIFE
1future,1086277155720388608,2019-01-18 15:00:30+00:00,RT @BigDaddyKoops: @1future “Stick To The Models” is 🔥🔥🔥🔥
1future,1086277088703696897,2019-01-18 15:00:14+00:00,RT @HYPEBEASTMusic_: It's officially @1future season #FutureHive https://t.co/hV71eEdwv0
1future,1086276884176859136,2019-01-18 14:59:25+00:00,"RT @HYPEBEAST: Keep your eyes peeled for @1future's limited edition merch to drop.  
https://t.co/LTAqIrWK4C"
1future,1086276860344885250,2019-01-18 14:59:20+00:00,RT @Dude_Br0: FUTURE FRIDAY #THEWIZRD
1future,1086276851230601216,2019-01-18 14:59:18+00:00,RT @Dude_Br0: #TheWIZRD IS OUT NOW!!!! Congrats to my brotha @1future . True team effort. You’re only as good as the people you keep around…
1future,1086276647123206144,2019-01-18 14:58:29+00:00,RT @Vanessa51700150: #oxy btw it’s my fav day today #futurefriday bevause @1future huh huh
1future,1086276629683290112,2019-01-18 14:58:25+00:00,RT @varenasty: Me when I first heard F&amp;N #FutureFriday https://t.co/vTAFrpumNs
1future,1086276613241630720,2019-01-18 14:58:21+00:00,RT @TheNameIsKyP: Future’s album is so fucking lit🔥🔥 #FutureFriday https://t.co/wriUE7dyI5
1future,1086276570442911745,2019-01-18 14:58:11+00:00,RT @SmokeThatPiph_: It’s really #futurefriday #freebandzfriday all that
1future,1086276551904088066,2019-01-18 14:58:06+00:00,"RT @chaso_JOP: ""All these bitches fuck without rubbers that shit BRAZY"" #futurefriday @1future"
1future,1086276529619755009,2019-01-18 14:58:01+00:00,RT @Salute_D_Roc: They saying it’s #FutureFriday and I must agree.
1future,1086276494639296513,2019-01-18 14:57:53+00:00,RT @sweatsXstew: Every Friday Is #FutureFriday Stay Woke
1future,1086276484740698115,2019-01-18 14:57:50+00:00,RT @klinch__: #FutureFriday all day at the office
1future,1086276441010917376,2019-01-18 14:57:40+00:00,RT @1future: #FutureFriday is TODAY on @BETJams https://t.co/PuEYfRmpUI
1future,1086276429430456320,2019-01-18 14:57:37+00:00,RT @1future: #FutureFriday Tomorrow @BETJams https://t.co/ViQdfzxyxf
1future,1086276263910600706,2019-01-18 14:56:58+00:00,RT @BoTriplett: FUTURE HNDRXX &amp; THE DOUBLE CUP OF FIRE 🔥🔥🔥🔮🔮🔮🧙🏿‍♂️🧙🏿‍♂️🧙🏿‍♂️ #THEWIZRD #FutureFriday #FutureHive #WIZRDMODE https://t.co/Eh…
1future,1086274074232397824,2019-01-18 14:48:15+00:00,#FutureFriday is TODAY on @BETJams https://t.co/PuEYfRmpUI
1future,1086273593485406208,2019-01-18 14:46:21+00:00,RT @Swaggerific730: #FutureFriday #TheWIZRD https://t.co/HW3qdX9ttg
1future,1086273582399979520,2019-01-18 14:46:18+00:00,RT @SooMajor: #FutureFriday #FBG
1future,1086273546983272450,2019-01-18 14:46:10+00:00,RT @jmoney268: We live ⁦@1future⁩ #FutureFriday 🦅 https://t.co/SyKMiCCeZ1
1future,1086273512392876033,2019-01-18 14:46:01+00:00,"RT @TheStimage: #FutureFriday is back

#THEWIZRD"
1future,1086273497708613633,2019-01-18 14:45:58+00:00,RT @_gggg1: #FutureFriday has arrived 😈Pluto still on top don’t sleep
1future,1086273474140753920,2019-01-18 14:45:52+00:00,RT @jsdrichardson: #FutureFriday https://t.co/t1rFzCOyjJ
1future,1086273434559094784,2019-01-18 14:45:43+00:00,RT @2Girls1Peli: Ima give ma ear to this new future album tomorrow #FutureFriday
1future,1086273399708631042,2019-01-18 14:45:35+00:00,RT @ThaNorman: To all the newly featured producers on #wizrd have a good next couple years 🙂 #FutureFriday
1future,1086273289561956359,2019-01-18 14:45:08+00:00,RT @MYobxtch: Yep .. #FutureFriday https://t.co/s3Bh11lppY
1future,1086273238613807105,2019-01-18 14:44:56+00:00,RT @caterg34: It’s 5:27 in the AM and this is album is ridiculous! #FutureFriday @1future https://t.co/8tZ5V52LxE
1future,1086273158338904067,2019-01-18 14:44:37+00:00,RT @jmoney268: Icon #FutureFriday https://t.co/4RoX73KGNF
1future,1086273100222746624,2019-01-18 14:44:23+00:00,RT @Coach_Ruf: #FutureFriday @1future 🙏🏿 🧙‍♂️
1future,1086273091557154819,2019-01-18 14:44:21+00:00,RT @A6thSense: #FutureFriday
1future,1086273014415552518,2019-01-18 14:44:03+00:00,RT @SkateboardSLiM: Pink. Diamonds. Like a crack. Rock. Good morning y’all. #FutureFriday
1future,1086272990273327105,2019-01-18 14:43:57+00:00,RT @BiryomumeishoM5: Dope #FutureFriday https://t.co/lk48TI9Js1
1future,1086272972686610432,2019-01-18 14:43:53+00:00,"RT @sshahidi12: Good morning, let’s get this #FutureFriday started"
1future,1086272958606262272,2019-01-18 14:43:49+00:00,RT @PJackk: #FutureFriday
1future,1086272940155564034,2019-01-18 14:43:45+00:00,RT @molloym4: #FutureFriday
1future,1086272933125861376,2019-01-18 14:43:43+00:00,RT @_DuB_K: #FutureFriday
1future,1086272919913803776,2019-01-18 14:43:40+00:00,RT @rkelly1122: #FutureFriday
1future,1086272908572405760,2019-01-18 14:43:38+00:00,RT @Ourstory3107: So its #FutureFriday #THEWIZRD https://t.co/vlQYTLeLuN
1future,1086272883394052096,2019-01-18 14:43:32+00:00,RT @taxes_franklin: #futurefriday all his vids on
1future,1086272867287949312,2019-01-18 14:43:28+00:00,"RT @Apex_Ambrose: I send my main thing to get your main thing And we gon fuck on your hoe on the low

I'm widdit #FutureFriday"
1future,1086272850489733121,2019-01-18 14:43:24+00:00,RT @jikido333: #FutureFriday #THEWIZRD
1future,1086272832806387715,2019-01-18 14:43:19+00:00,RT @bmoney_x: #futurefriday 😈
1future,1086272824812154880,2019-01-18 14:43:18+00:00,RT @iAmEarlLaw: #FutureFriday
1future,1086272792377651200,2019-01-18 14:43:10+00:00,RT @PrimeTimeTins: @1future #FutureFriday The WIZRD
1future,1086272783565447168,2019-01-18 14:43:08+00:00,RT @DjHouser29: Happy #FutureFriday everyone 🤗
1future,1086272773771677696,2019-01-18 14:43:05+00:00,RT @PeasPolo84: FN my favorite song so far #FutureFriday
1future,1086272631328911361,2019-01-18 14:42:31+00:00,RT @SexyassIam2: @1future blowing my TL up 🔥🔥#FutureFriday
1future,1086272611099836416,2019-01-18 14:42:27+00:00,"RT @Marchs_Own: Good Morning #FutureHive 😈

Happy #FutureFriday ☔️ https://t.co/Dy5qeyqs8Y"
1future,1086187490543689729,2019-01-18 09:04:12+00:00,"RT @HotNewHipHop: .@1future, @youngthug, and @1GunnaGunna connect on #UnicornPurp

https://t.co/37S5238UB3"
1future,1086186946034987008,2019-01-18 09:02:02+00:00,RT @DifferentSleep: @1future https://t.co/ry79PzGwGB
1future,1086184877215477760,2019-01-18 08:53:49+00:00,RT @ChezdashShaw: #THEWIZRD @1future https://t.co/BI2Cf6Y2Kh
1future,1086184253786705920,2019-01-18 08:51:21+00:00,RT @BillRatchet: dam this future tape got me crying in the car
1future,1086183992804532224,2019-01-18 08:50:18+00:00,RT @BrandonAkHardo: Imagine not liking Future lmao. Life must be miserable.
1future,1086183908641632257,2019-01-18 08:49:58+00:00,"RT @DashRomero: that future album almost made me text my boyfriend ""it's over"" while we cuddling"
1future,1086183709437419520,2019-01-18 08:49:11+00:00,RT @ThixNation: This @1future album that dropped will be on repeat for a long long time. Reminds me of the double album drop week from 2017…
1future,1086183136600383488,2019-01-18 08:46:54+00:00,"RT @1DJFirstClass: Tap Into The Magical Madness Of Future’s Highly Anticipated Album #TheWIZRD 🔥🏆 

[@1Future]

Check It Out Here: https://…"
1future,1086182952122310657,2019-01-18 08:46:10+00:00,RT @Bas: new @1future so hard
1future,1086182547220979712,2019-01-18 08:44:34+00:00,"RT @OfficialFBMA: Due to the release of @1future new album 

The FBMA is going into a 24 hour shutdown. 

Be safe out there brothers .."
1future,1086181932373704706,2019-01-18 08:42:07+00:00,RT @ImadRoyal: Damn @1future the goat fr 🐐
1future,1086181785455587329,2019-01-18 08:41:32+00:00,RT @Ookay: New Future album bet🌟!!!!!
1future,1086181470526296064,2019-01-18 08:40:17+00:00,"RT @djvlad: Future Drops Latest Album, 'The WZRD' (@1future) https://t.co/OjWGs64KZf"
1future,1086181040274591744,2019-01-18 08:38:34+00:00,RT @BendaMusic: new future album so u already kno what tf going on https://t.co/cHa3rLRGmO
1future,1086180798170951680,2019-01-18 08:37:37+00:00,RT @King_Quise03: @1future thank you 🔥🔥 #TheWIZRD
1future,1086180739526230016,2019-01-18 08:37:23+00:00,RT @RealTalkUPROXX: Future starring in #TheWIZRD  https://t.co/YiFHD8QvmW
1future,1086180554947538944,2019-01-18 08:36:39+00:00,"RT @karisheen: ""I don't do side bitches, they all my bitches"" #TheWIZRD https://t.co/srKEtiUkkA"
1future,1086180492364308480,2019-01-18 08:36:24+00:00,RT @Spudlago: Steppin over dead bodies in margielas #THEWIZRD
1future,1086180440539463680,2019-01-18 08:36:11+00:00,RT @YoungCluckkk: Mood for #THEWIZRD https://t.co/Fh07oeMi3m
1future,1086180419089747968,2019-01-18 08:36:06+00:00,RT @KDans1: New Future? God is good #THEWIZRD
1future,1086180250143215616,2019-01-18 08:35:26+00:00,RT @Kevkashi: #TheWIZRD 🙏🏿 https://t.co/lJUky9tvnc
1future,1086180197471203328,2019-01-18 08:35:13+00:00,RT @FBGHendrixx: Solidified FOREVAAAAA #THEWIZRD ‼️‼️🦅🦅🦅🦅
1future,1086180102088486912,2019-01-18 08:34:51+00:00,RT @KingIsCool759: #THEWIZRD 🔥🔥🔥🔥
1future,1086180095583113216,2019-01-18 08:34:49+00:00,"RT @yoitsphillip: Future, you’re amazing #THEWIZRD"
1future,1086180031296987137,2019-01-18 08:34:34+00:00,RT @rockiefresh: #THEWIZRD @1future 🚀🚀
1future,1086179933511024641,2019-01-18 08:34:11+00:00,RT @AlmightyJbee: #TheWIZRD 🙌🏾🔮☔️🐐 @1future #FBG https://t.co/Fe1fwiMJFJ
1future,1086179852376465408,2019-01-18 08:33:51+00:00,RT @Ozmin_: #THEWIZRD https://t.co/zTVSI1akFO
1future,1086179793521934336,2019-01-18 08:33:37+00:00,RT @dubiks: Stream : #Future #Hndrxx Presents: #TheWIZRD  https://t.co/5WLMFQSDNq via @DUBIKS
1future,1086179647111364609,2019-01-18 08:33:02+00:00,RT @JustJared: .@1future's brand new album #TheWIZRD is here - listen now https://t.co/U1manKdasg
1future,1086179495072034816,2019-01-18 08:32:26+00:00,RT @BLAISE: this @1future album making me wanna call my ex and remind her she still broke
1future,1086176710591078400,2019-01-18 08:21:22+00:00,RT @Genius: young thug and gunna trading bars on “unicorn purp” 😩😩😩 #THEWIZRD https://t.co/Zn3b2FfOD2
1future,1086176685924376576,2019-01-18 08:21:16+00:00,RT @DoeBoyOfficial: The greatest rapper alive just dropped @1future 💞🐐💞🐐💞🐐💞🐐 #TheWIZRD 🦅
1future,1086176660456521729,2019-01-18 08:21:10+00:00,"RT @ComplexMusic: @1future @trvisXX @youngthug @1GunnaGunna these beat switches 🔥 🔥 🔥

#TheWIZRD https://t.co/yQQ7ISZe9m"
1future,1086176547063513088,2019-01-18 08:20:43+00:00,RT @SonyMusicU: #WIZRDMODE ACTIVATED @1future https://t.co/UgatUKfK4B
1future,1086176519016214528,2019-01-18 08:20:36+00:00,RT @ComplexSneakers: Trav flexed. #TheWIZRD https://t.co/Wty1SENLVc
1future,1086173857365483520,2019-01-18 08:10:02+00:00,RT @Epic_Records: #THEWIZRD #WIZRDMODE https://t.co/243Tt0PR19
1future,1086173724603080705,2019-01-18 08:09:30+00:00,RT @SonyMusicU: me after listening to @1future new album #THEWIZRD https://t.co/mHLnQn6L9h
1future,1086167252431323136,2019-01-18 07:43:47+00:00,RT @BoTriplett: Off to see #THEWIZRD https://t.co/Qdp5RRrQc1
1future,1086166704248352769,2019-01-18 07:41:36+00:00,RT @THEBEAT999FM: #MorningRush With @Osi_Suave NP- NASA - @1future FT @FrencHMonTanA
1future,1086166673562845184,2019-01-18 07:41:29+00:00,"#THEWIZRD EXCLUSIVE MERCH AVAILABLE NOW

https://t.co/2ffuiNyImm"
1future,1086166267545890816,2019-01-18 07:39:52+00:00,RT @Epic_Records: #TheWIZRD https://t.co/0LD0S3D3ao
1future,1086166231479083008,2019-01-18 07:39:44+00:00,RT @Epic_Records: #TheWIZRD OUT NOW @1future https://t.co/aY5NGxRmhQ
1future,1086166221383323648,2019-01-18 07:39:41+00:00,RT @Epic_Records: Us too. #TheWIZRD @1future https://t.co/MOLUIFCagB
1future,1086160201265274881,2019-01-18 07:15:46+00:00,RT @tillavision: I’m listening to the new @future #wizrd album and all the sudden this dude appears outta nowhere.  What kind of sorcery..…
1future,1086146746051227648,2019-01-18 06:22:18+00:00,"#THEWIZRD⁠⁠ OUT NOW 

https://t.co/nhrrOG7T3F

https://t.co/2ffuiNyImm

@AppleMusic: https://t.co/YjhNBij17H… https://t.co/hLUasyBrSr"
1future,1086141370589310982,2019-01-18 06:00:56+00:00,"RT @ComplexMusic: @1future @trvisXX @youngthug @1GunnaGunna 🗣 SPEAK ON IT, @1future 

#TheWIZRD https://t.co/FmslmvRqCs"
1future,1086140221274546176,2019-01-18 05:56:22+00:00,"RT @Epic_Records: #THEWIZRDLIVE @1future x @Genius 

https://t.co/539M43s4EL
https://t.co/Rh7pCRsLVm https://t.co/CE5yc7d9dM"
1future,1086140064713719809,2019-01-18 05:55:45+00:00,RT @Epic_Records: 👀 @1future fans...Enter #WIZRDMODE by turning on night mode... #THEWIZRD
1future,1086138330931113984,2019-01-18 05:48:52+00:00,"RT @Epic_Records: #THEWIZRD @1future OUT NOW. 

https://t.co/eeQ5qc5Fgx
https://t.co/Rh7pCRsLVm"
1future,1086138322022412289,2019-01-18 05:48:50+00:00,RT @Myjordansclean: This Future ..... omfg 🔥🔥❤️❤️🦅🦅
1future,1086138277235572736,2019-01-18 05:48:39+00:00,"RT @thefader: .@1future's new album The WIZRD is here.
https://t.co/txkoL9WUZi https://t.co/PclhYnR6YF"
1future,1086135924797235200,2019-01-18 05:39:18+00:00,"RT @Complex: ""First Off"" goes off.

#TheWIZRD https://t.co/uf10bOWVzd"
1future,1086135589240397824,2019-01-18 05:37:58+00:00,"RT @Genius: future: “love is just a word, it don't matter to me”

me: 

#THEWIZRD https://t.co/nm5UEq9T6t"
1future,1086135352299941888,2019-01-18 05:37:02+00:00,"RT @jonnyxrsvp: The WZRD of Oz !🔮
@1future https://t.co/9hFpBHD6FQ"
1future,1086135262587932673,2019-01-18 05:36:40+00:00,RT @BoTriplett: Future is HipHop’s Dumbledore. #THEWIZRD https://t.co/EhUcJNOrYA https://t.co/fPEVpXCELZ
1future,1086133326954418177,2019-01-18 05:28:59+00:00,"RT @ComplexMusic: IT'S HERE.

Listen to @1future's #THEWIZRD: https://t.co/OWZIuW5BCJ https://t.co/0VERYmHfDi"
1future,1086133134767181825,2019-01-18 05:28:13+00:00,RT @Epic_Records: #THEWIZRD OUT NOW! https://t.co/p5CMzDfDsD
1future,1086133069604474880,2019-01-18 05:27:57+00:00,"RT @HotNewHipHop: Future switches his look before dropping #TheWIZRD 👀 

Y'all feelin' it?

https://t.co/7PfMrsb0Sp"
1future,1086132955121111044,2019-01-18 05:27:30+00:00,"RT @AppleMusic: The one we've been waiting on. 🔮
#TheWIZRD from @1future, has arrived.
Listen here: https://t.co/0TPR1zmYd9 https://t.co/1Q…"
1future,1086132944651972608,2019-01-18 05:27:28+00:00,"RT @Spotify: Let's go to Pluto 🦅🔮
@1future's new album is here.
Listen to #THEWIZRD now https://t.co/B0CmjaWVfr https://t.co/0KFm2J7Pkl"
1future,1086132866415611904,2019-01-18 05:27:09+00:00,RT @thefader: Tune into Future’s FREEBANDZ radio album release special. https://t.co/B2JR9eXCbd https://t.co/kbkYvbdKoe
1future,1086132787764056067,2019-01-18 05:26:50+00:00,"RT @Complex: Future Hendrix and the Double Cup of Fire 🔥

#THEWIZRD is finally here 🔮 LISTEN: https://t.co/kD5TaUKRrr https://t.co/RsbsCRId…"
1future,1086132762443010048,2019-01-18 05:26:44+00:00,RT @ComplexMusic: @1future @trvisXX @youngthug @1GunnaGunna FUTURE ON A TAY KEITH BEAT? https://t.co/EBZAmyUg9q
1future,1086132566703321089,2019-01-18 05:25:57+00:00,RT @7Swish: You’re a wizard Nayvadius #WIZRD @1future https://t.co/UiUGVKEpvx
1future,1086132521182449664,2019-01-18 05:25:47+00:00,RT @DJDdoubleD: @1future #Wizrd documentary is honestly one of the best documentaries I’ve seen 🚫🧢 FUTURE IS THE GREATEST OF ALL TIME ‼️🙌🏼🦅
1future,1086132489255452672,2019-01-18 05:25:39+00:00,RT @XXL: #Wizrd drops tonight at 12 https://t.co/bTG0tzLdHe
1future,1086132295755456512,2019-01-18 05:24:53+00:00,"#THEWIZRD⁠ ⁠ OUT NOW 

https://t.co/nhrrOG7T3F

https://t.co/fiYCaSdKBd

@AppleMusic: https://t.co/YjhNBij17H… https://t.co/3bC3nEUJG4"
1future,1086045226987184128,2019-01-17 23:38:54+00:00,I’m taking over Apple Music Beats 1 FBG Radio giving you #ALLFACTS with my Boy Big Bank Black  8pm PST 11PM EST… https://t.co/aePscjWojG
1future,1086041104020054016,2019-01-17 23:22:31+00:00,#FutureFriday Tomorrow @BETJams https://t.co/ViQdfzxyxf
1future,1085689721420886016,2019-01-17 00:06:15+00:00,10. STICK TO THE MODELS #THEWIZRD 🔮 https://t.co/uQWxhaFM6u https://t.co/grU6ykVfCA
1future,1085675731076542464,2019-01-16 23:10:39+00:00,9. PROMISE U THAT #THEWIZRD 🔮 https://t.co/uQWxhaFM6u https://t.co/EGtcKciZuU
1future,1085660361309601793,2019-01-16 22:09:35+00:00,8. TALK SHIT LIKE A PREACHER #THEWIZRD 🔮 https://t.co/1SMYj8PAFN https://t.co/QVlABScYmC
1future,1085644239822704640,2019-01-16 21:05:31+00:00,7. CALL THE CORONER #THEWIZRD 🔮 https://t.co/1SMYj8PAFN https://t.co/vDkQ9AXYPL
1future,1085631655971237888,2019-01-16 20:15:31+00:00,6. F&amp;N #THEWIZRD 🔮 https://t.co/uQWxhaFM6u https://t.co/r5Mmb6HYtx
1future,1085613494685204480,2019-01-16 19:03:21+00:00,5. CRUSHED UP #THEWIZRD🔮 https://t.co/Xhd6y8hLbz https://t.co/WOP8XQy5Oa
1future,1085605863115579392,2019-01-16 18:33:02+00:00,4. TEMPTATION #THEWIZRD 🔮 https://t.co/uQWxhaFM6u https://t.co/ySmMJ7T2Rg
1future,1085605529840283648,2019-01-16 18:31:42+00:00,3. ROCKET SHIP #THEWIZRD 🔮 https://t.co/uQWxhaFM6u https://t.co/6z26xQnNfe
1future,1085605119041843200,2019-01-16 18:30:04+00:00,2. JUMPIN ON A JET #THEWIZRD 🔮 https://t.co/1SMYj8PAFN https://t.co/5HvxOAnnmm
1future,1085604679868792832,2019-01-16 18:28:19+00:00,1. NEVER STOP #THEWIZRD 🔮 https://t.co/1SMYj8PAFN https://t.co/tZFViW4hxc
1future,1085561498481627140,2019-01-16 15:36:44+00:00,#TheWIZRD 1.18 https://t.co/1SMYj8xZOf https://t.co/eSbXnhdQiP
1future,1085375479006126080,2019-01-16 03:17:34+00:00,"RT @2DopeBoyz: With #TheWIZRD set to impact this Friday, @1future sat down with @Genius' @RobMarkman to discuss the album, his decision to…"
1future,1085371397327577089,2019-01-16 03:01:21+00:00,"RT @1future: #TheWIZRD 1.18

https://t.co/1SMYj8xZOf https://t.co/9D5xV1NOPU"
1future,1085370892106887169,2019-01-16 02:59:20+00:00,"RT @OnSMASH: Super @1future talks about his growth as an artist, quitting lean and how his part on ""King's Dead"" came about #ForTheRecord…"
1future,1085370557556637696,2019-01-16 02:58:00+00:00,Always keep it real with the fans @Genius https://t.co/lbUk7hXKFt https://t.co/zmXETpKLV0
1future,1085336371798126592,2019-01-16 00:42:10+00:00,Tied Taylor Swift with 77 hits...PLUTO
1future,1085306323732975617,2019-01-15 22:42:46+00:00,"#TheWIZRD 1.18 @Genius 

https://t.co/lbUk7hG9NV"
1future,1084959878274314241,2019-01-14 23:46:07+00:00,"#TheWIZRD 1.18

https://t.co/1SMYj8xZOf https://t.co/9D5xV1NOPU"
1future,1084957762617004033,2019-01-14 23:37:42+00:00,"RT @AppleMusic: 🦅 The official @1future tracklist is here. 🧙‍♂️ 
1/18/19 

Watch #TheWIZRD documentary here, only on Apple Music: https://t…"
1future,1084866672782163968,2019-01-14 17:35:45+00:00,"#TheWIZRD 1.18

https://t.co/nhrrOGpusf"
1future,1084864422185758720,2019-01-14 17:26:48+00:00,#TheWIZRD https://t.co/2ffuiNh7uO https://t.co/Vo4eh8PCGH
1future,1084524701362270208,2019-01-13 18:56:52+00:00,Pre-Order #THEWIZRD on iTunes https://t.co/Xhd6y8hLbz
1future,1084481845461483520,2019-01-13 16:06:35+00:00,"#TheWIZRD DOCUMENTARY feat @sizzle808MAFIA OUT NOW on @AppleMusic @MassAppeal 

https://t.co/rJeeh8iBSE https://t.co/0OHZbhOrYd"
1future,1084481197969936384,2019-01-13 16:04:00+00:00,RT @SpinzHoodrich: 1.11 #THEWIZRD @1future https://t.co/X16JQ1Poyy
1future,1084238028791574528,2019-01-12 23:57:44+00:00,#TheWIZRD DOCUMENTARY feat @zaytovenbeatz OUT NOW on @AppleMusic @MassAppeal https://t.co/zbSQ01UFyN
1future,1084233023388823552,2019-01-12 23:37:51+00:00,RT @1future: #THEWIZRD https://t.co/2ffuiNh7uO https://t.co/VpktWLEBQs
1future,1084205657006526464,2019-01-12 21:49:06+00:00,"RT @1future: #THEWZRD 1.18 

https://t.co/nhrrOGpusf"
1future,1084205437040377861,2019-01-12 21:48:14+00:00,"RT @RapUp: Future debuts his new documentary #THEWIZRD with appearances from Drake, André 3000, and DJ Khaled 🎥 https://t.co/axwVsGDWxi htt…"
1future,1084205332736475137,2019-01-12 21:47:49+00:00,RT @RHY_OPM: You got to watch the @1future DOCUMENTARY. #THEWIZRD
1future,1084205170995671040,2019-01-12 21:47:10+00:00,RT @HesAlwaysWrite: @1future thanks for putting out #THEWIZRD Inspiration at it’s best. You the 🐐
1future,1084205130491273217,2019-01-12 21:47:01+00:00,RT @obeysanders: #TheWIZRD documentary 💯💯
1future,1084168317718401024,2019-01-12 19:20:44+00:00,"#TheWIZRD DOCUMENTARY feat @MetroBoomin OUT NOW on @AppleMusic @MassAppeal 

https://t.co/rJeeh8iBSE https://t.co/XQ6SJKiwub"
1future,1083879650361778176,2019-01-12 00:13:40+00:00,#THEWIZRD 1.18 https://t.co/nhrrOGpusf
1future,1083843485751496710,2019-01-11 21:49:58+00:00,"#THEWIZRD DOCUMENTARY feat @djkhaled OUT NOW on @AppleMusic @MassAppeal 

https://t.co/rJeeh8iBSE https://t.co/aHvgKwRUpQ"
